date;time;p_e;P_th synthetisch;P_th synthetisch [MWh];p_fuel [mw]
09.11.25;07:00:00;93,42;0;0,216;0,500000001
09.11.25;08:00:00;97,91;0;0,18;0,416666667
09.11.25;09:00:00;97,22;0;0,204;0,472222223
09.11.25;10:00:00;96,46;0;0,164;0,37962963
09.11.25;11:00:00;96,24;0;0,168;0,388888889
09.11.25;12:00:00;96,42;0;0,08;0,185185185
09.11.25;13:00:00;95,8;0;0,184;0,425925926
09.11.25;14:00:00;99,09;0;0,18;0,416666667
09.11.25;15:00:00;106,93;0;0,152;0,351851852
09.11.25;16:00:00;118,28;0;0,24;0,555555556
09.11.25;17:00:00;132,47;0;0,18;0,416666667
09.11.25;18:00:00;129,54;0;0,208;0,481481482
09.11.25;19:00:00;117,93;0;0,296;0,685185186
09.11.25;20:00:00;107,35;0;0,252;0,583333334
09.11.25;21:00:00;97,81;0;0,208;0,481481482
09.11.25;22:00:00;95,21;0;0,228;0,527777778
09.11.25;23:00:00;90,89;0;0,196;0,453703704
10.11.25;00:00:00;93,49;0;0,18;0,416666667
10.11.25;01:00:00;91,91;0;0,148;0,342592593
10.11.25;02:00:00;91,61;0;0,144;0,333333334
10.11.25;03:00:00;90,56;0;0,14;0,324074074
10.11.25;04:00:00;91,52;0;0,176;0,407407408
10.11.25;05:00:00;97,39;0;0,172;0,398148149
10.11.25;06:00:00;128,28;0;0,124;0,287037037
10.11.25;07:00:00;162,36;0;0,164;0,37962963
10.11.25;08:00:00;177,56;0;0,232;0,537037038
10.11.25;09:00:00;161,18;0;0,3;0,694444445
10.11.25;10:00:00;136,6;0;0,284;0,657407408
10.11.25;11:00:00;125,25;0;0,256;0,592592593
10.11.25;12:00:00;115,29;0;0,24;0,555555556
10.11.25;13:00:00;117,94;0;0,208;0,481481482
10.11.25;14:00:00;127,36;0;0,204;0,472222223
10.11.25;15:00:00;151,98;0;0,188;0,435185186
10.11.25;16:00:00;166,02;0;0,272;0,62962963
10.11.25;17:00:00;192,8;0;0,304;0,703703704
10.11.25;18:00:00;166,26;0;0,252;0,583333334
10.11.25;19:00:00;139,93;0;0,192;0,444444445
10.11.25;20:00:00;114,21;0;0,188;0,435185186
10.11.25;21:00:00;103,57;0;0,184;0,425925926
10.11.25;22:00:00;95,45;0;0,14;0,324074074
10.11.25;23:00:00;89,09;0;0,148;0,342592593
11.11.25;00:00:00;82,5;0;0,224;0,518518519
11.11.25;01:00:00;79,42;0;0,216;0,500000001
11.11.25;02:00:00;76,09;0;0,26;0,601851852
11.11.25;03:00:00;74,8;0;0,14;0,324074074
11.11.25;04:00:00;76,35;0;0,056;0,12962963
11.11.25;05:00:00;79,78;0;0,26;0,601851852
11.11.25;06:00:00;90,02;0;0,216;0,500000001
11.11.25;07:00:00;107,66;0;0,188;0,435185186
11.11.25;08:00:00;114,65;0;0,18;0,416666667
11.11.25;09:00:00;102,78;0;0,228;0,527777778
11.11.25;10:00:00;91,88;0;0,176;0,407407408
11.11.25;11:00:00;86,06;0;0,176;0,407407408
11.11.25;12:00:00;85,11;0;0,176;0,407407408
11.11.25;13:00:00;88,84;0;0,232;0,537037038
11.11.25;14:00:00;101,6;0;0,22;0,50925926
11.11.25;15:00:00;122,83;0;0,204;0,472222223
11.11.25;16:00:00;139,82;0;0,276;0,63888889
11.11.25;17:00:00;142,81;0;0,272;0,62962963
11.11.25;18:00:00;121,55;0;0,272;0,62962963
11.11.25;19:00:00;107,02;0;0,296;0,685185186
11.11.25;20:00:00;98,6;0;0,26;0,601851852
11.11.25;21:00:00;92,19;0;0,144;0,333333334
11.11.25;22:00:00;86,48;0;0,164;0,37962963
11.11.25;23:00:00;76,05;0;0,156;0,361111111
12.11.25;00:00:00;76,77;0;0,164;0,37962963
12.11.25;01:00:00;71,42;0;0,18;0,416666667
12.11.25;02:00:00;66,97;0;0,18;0,416666667
12.11.25;03:00:00;64,88;0;0,212;0,490740741
12.11.25;04:00:00;64,15;0;0,24;0,555555556
12.11.25;05:00:00;68,32;0;0,236;0,546296297
12.11.25;06:00:00;82,62;0;0,172;0,398148149
12.11.25;07:00:00;108,16;0;0,22;0,50925926
12.11.25;08:00:00;100,99;0;0,248;0,574074075
12.11.25;09:00:00;79,66;0;0,212;0,490740741
12.11.25;10:00:00;67,79;0;0,208;0,481481482
12.11.25;11:00:00;57,4;0;0,18;0,416666667
12.11.25;12:00:00;57,48;0;0,316;0,731481482
12.11.25;13:00:00;70,49;0;0,248;0,574074075
12.11.25;14:00:00;80,66;0;0,28;0,648148149
12.11.25;15:00:00;100,75;0;0,304;0,703703704
12.11.25;16:00:00;111,82;0;0,256;0,592592593
12.11.25;17:00:00;114,83;0;0,304;0,703703704
12.11.25;18:00:00;102,87;0;0,28;0,648148149
12.11.25;19:00:00;87,96;0;0,248;0,574074075
12.11.25;20:00:00;77,29;0;0,292;0,675925927
12.11.25;21:00:00;71,7;0;0,208;0,481481482
12.11.25;22:00:00;67,25;0;0,232;0,537037038
12.11.25;23:00:00;53,05;0;0,232;0,537037038
13.11.25;00:00:00;30,57;0;0,284;0,657407408
13.11.25;01:00:00;19,25;0;0,26;0,601851852
13.11.25;02:00:00;13,74;0;0,208;0,481481482
13.11.25;03:00:00;13,45;0;0,284;0,657407408
13.11.25;04:00:00;15,94;0;0,24;0,555555556
13.11.25;05:00:00;34,67;0;0,264;0,611111112
13.11.25;06:00:00;58,84;0;0,272;0,62962963
13.11.25;07:00:00;82,15;0;0,172;0,398148149
13.11.25;08:00:00;74,48;0;0,22;0,50925926
13.11.25;09:00:00;58,99;0;0,06;0,138888889
13.11.25;10:00:00;49,93;0;0;0
13.11.25;11:00:00;38;0;0;0
13.11.25;12:00:00;43,99;0;0;0
13.11.25;13:00:00;58,51;0;0;0
13.11.25;14:00:00;78,67;0;0;0
13.11.25;15:00:00;99,22;0;0;0
13.11.25;16:00:00;108,21;0;0,232;0,537037038
13.11.25;17:00:00;127,3;0;0,244;0,564814815
13.11.25;18:00:00;126,39;0;0,256;0,592592593
13.11.25;19:00:00;121,52;0;0,324;0,750000001
13.11.25;20:00:00;111,47;0;0,268;0,620370371
13.11.25;21:00:00;113,52;0;0,208;0,481481482
13.11.25;22:00:00;108,41;0;0,252;0,583333334
13.11.25;23:00:00;101,49;0;0,236;0,546296297
14.11.25;00:00:00;94,96;0;0,216;0,500000001
14.11.25;01:00:00;94,05;0;0,228;0,527777778
14.11.25;02:00:00;93,12;0;0,232;0,537037038
14.11.25;03:00:00;92,26;0;0,256;0,592592593
14.11.25;04:00:00;92,41;0;0,256;0,592592593
14.11.25;05:00:00;92,73;0;0,304;0,703703704
14.11.25;06:00:00;112,32;0;0,248;0,574074075
14.11.25;07:00:00;133,85;0;0,224;0,518518519
14.11.25;08:00:00;130,6;0;0,3;0,694444445
14.11.25;09:00:00;120,85;0;0,272;0,62962963
14.11.25;10:00:00;108,17;0;0,216;0,500000001
14.11.25;11:00:00;102,34;0;0,304;0,703703704
14.11.25;12:00:00;98,73;0;0,256;0,592592593
14.11.25;13:00:00;100,76;0;0,26;0,601851852
14.11.25;14:00:00;107,13;0;0,248;0,574074075
14.11.25;15:00:00;120,42;0;0,108;0,25
14.11.25;16:00:00;124,8;0;0;0
14.11.25;17:00:00;131,77;0;0,284;0,657407408
14.11.25;18:00:00;120,17;0;0,324;0,750000001
14.11.25;19:00:00;101,08;0;0,208;0,481481482
14.11.25;20:00:00;93,86;0;0,184;0,425925926
14.11.25;21:00:00;88,99;0;0,192;0,444444445
14.11.25;22:00:00;87,46;0;0,164;0,37962963
14.11.25;23:00:00;73,48;0;0,152;0,351851852
15.11.25;00:00:00;73,83;0;0,176;0,407407408
15.11.25;01:00:00;71,43;0;0,18;0,416666667
15.11.25;02:00:00;66,07;0;0,164;0,37962963
15.11.25;03:00:00;64,4;0;0,18;0,416666667
15.11.25;04:00:00;64,24;0;0,176;0,407407408
15.11.25;05:00:00;64,86;0;0,156;0,361111111
15.11.25;06:00:00;65,58;0;0,156;0,361111111
15.11.25;07:00:00;76,12;0;0,176;0,407407408
15.11.25;08:00:00;82,33;0;0,16;0,370370371
15.11.25;09:00:00;85,23;0;0,136;0,314814815
15.11.25;10:00:00;86,85;0;0,164;0,37962963
15.11.25;11:00:00;86,79;0;0,176;0,407407408
15.11.25;12:00:00;84,02;0;0,144;0,333333334
15.11.25;13:00:00;89,54;0;0,156;0,361111111
15.11.25;14:00:00;93,98;0;0,152;0,351851852
15.11.25;15:00:00;100,24;0;0,284;0,657407408
15.11.25;16:00:00;106,23;0;0,264;0,611111112
15.11.25;17:00:00;117,46;0;0,316;0,731481482
15.11.25;18:00:00;118,95;0;0,296;0,685185186
15.11.25;19:00:00;111,71;0;0,168;0,388888889
15.11.25;20:00:00;106,36;0;0,192;0,444444445
15.11.25;21:00:00;101,81;0;0,192;0,444444445
15.11.25;22:00:00;101,78;0;0,184;0,425925926
15.11.25;23:00:00;98,14;0;0,176;0,407407408
16.11.25;00:00:00;92,17;0;0,172;0,398148149
16.11.25;01:00:00;91,89;0;0,152;0,351851852
16.11.25;02:00:00;89,97;0;0,168;0,388888889
16.11.25;03:00:00;89,16;0;0,212;0,490740741
16.11.25;04:00:00;87,89;0;0,208;0,481481482
16.11.25;05:00:00;90,12;0;0,216;0,500000001
16.11.25;06:00:00;88,31;0;0,216;0,500000001
16.11.25;07:00:00;93,16;0;0,192;0,444444445
16.11.25;08:00:00;96,68;0;0,184;0,425925926
16.11.25;09:00:00;97,26;0;0,248;0,574074075
16.11.25;10:00:00;95,53;0;0,248;0,574074075
16.11.25;11:00:00;97,42;0;0,204;0,472222223
16.11.25;12:00:00;98,81;0;0,216;0,500000001
16.11.25;13:00:00;100,07;0;0,22;0,50925926
16.11.25;14:00:00;105,12;0;0,188;0,435185186
16.11.25;15:00:00;115,74;0;0,328;0,75925926
16.11.25;16:00:00;122,48;0;0,312;0,722222223
16.11.25;17:00:00;128,05;0;0,276;0,63888889
16.11.25;18:00:00;124,79;0;0,176;0,407407408
16.11.25;19:00:00;112,26;0;0,176;0,407407408
16.11.25;20:00:00;102,81;0;0,172;0,398148149
16.11.25;21:00:00;94,3;0;0,156;0,361111111
16.11.25;22:00:00;93,29;0;0,184;0,425925926
16.11.25;23:00:00;86,51;0;0,176;0,407407408
17.11.25;00:00:00;86,55;0;0,168;0,388888889
17.11.25;01:00:00;80,33;0;0,164;0,37962963
17.11.25;02:00:00;76,42;0;0,164;0,37962963
17.11.25;03:00:00;74,16;0;0,172;0,398148149
17.11.25;04:00:00;76,05;0;0,196;0,453703704
17.11.25;05:00:00;83,64;0;0,164;0,37962963
17.11.25;06:00:00;94,79;0;0,148;0,342592593
17.11.25;07:00:00;116,73;0;0,236;0,546296297
17.11.25;08:00:00;122,6;0;0,284;0,657407408
17.11.25;09:00:00;114,72;0;0,276;0,63888889
17.11.25;10:00:00;102,66;0;0,28;0,648148149
17.11.25;11:00:00;90,82;0;0,244;0,564814815
17.11.25;12:00:00;84,78;0;0,22;0,50925926
17.11.25;13:00:00;85,14;0;0,224;0,518518519
17.11.25;14:00:00;90,37;0;0,24;0,555555556
17.11.25;15:00:00;101,91;0;0,296;0,685185186
17.11.25;16:00:00;112,17;0;0,268;0,620370371
17.11.25;17:00:00;121,92;0;0,288;0,666666667
17.11.25;18:00:00;119,63;0;0,276;0,63888889
17.11.25;19:00:00;113,64;0;0,228;0,527777778
17.11.25;20:00:00;105,06;0;0,228;0,527777778
17.11.25;21:00:00;94,35;0;0,224;0,518518519
17.11.25;22:00:00;90,75;0;0,236;0,546296297
17.11.25;23:00:00;83,52;0;0,26;0,601851852
18.11.25;00:00:00;84,59;0;0,276;0,63888889
18.11.25;01:00:00;81,91;0;0,26;0,601851852
18.11.25;02:00:00;79,28;0;0,244;0,564814815
18.11.25;03:00:00;79,66;0;0,296;0,685185186
18.11.25;04:00:00;81,32;0;0,28;0,648148149
18.11.25;05:00:00;84,63;0;0,212;0,490740741
18.11.25;06:00:00;94,9;0;0,24;0,555555556
18.11.25;07:00:00;112,84;0;0,276;0,63888889
18.11.25;08:00:00;124,34;0;0,256;0,592592593
18.11.25;09:00:00;107,11;0;0,24;0,555555556
18.11.25;10:00:00;96,33;0;0,292;0,675925927
18.11.25;11:00:00;90,24;0;0,304;0,703703704
18.11.25;12:00:00;89,74;0;0,248;0,574074075
18.11.25;13:00:00;91,58;0;0,328;0,75925926
18.11.25;14:00:00;101,47;0;0,304;0,703703704
18.11.25;15:00:00;122,05;0;0,24;0,555555556
18.11.25;16:00:00;139,16;0;0,288;0,666666667
18.11.25;17:00:00;148,24;0;0,28;0,648148149
18.11.25;18:00:00;139,06;0;0,276;0,63888889
18.11.25;19:00:00;127,5;0;0,292;0,675925927
18.11.25;20:00:00;109,27;0;0,236;0,546296297
18.11.25;21:00:00;98,89;0;0,172;0,398148149
18.11.25;22:00:00;96,87;0;0,22;0,50925926
18.11.25;23:00:00;86,8;0;0,288;0,666666667
19.11.25;00:00:00;89,49;0;0,208;0,481481482
19.11.25;01:00:00;88,21;0;0,208;0,481481482
19.11.25;02:00:00;83,55;0;0,272;0,62962963
19.11.25;03:00:00;83,11;0;0,204;0,472222223
19.11.25;04:00:00;85,5;0;0,188;0,435185186
19.11.25;05:00:00;88,17;0;0,176;0,407407408
19.11.25;06:00:00;97,96;0;0,176;0,407407408
19.11.25;07:00:00;121,65;0;0,228;0,527777778
19.11.25;08:00:00;129,79;0;0,288;0,666666667
19.11.25;09:00:00;111,42;0;0,28;0,648148149
19.11.25;10:00:00;98,52;0;0,284;0,657407408
19.11.25;11:00:00;93,08;0;0,24;0,555555556
19.11.25;12:00:00;90,98;0;0,28;0,648148149
19.11.25;13:00:00;94,58;0;0,296;0,685185186
19.11.25;14:00:00;104,53;0;0,212;0,490740741
19.11.25;15:00:00;115,69;0;0,252;0,583333334
19.11.25;16:00:00;120,45;0;0,28;0,648148149
19.11.25;17:00:00;130,08;0;0,252;0,583333334
19.11.25;18:00:00;120,85;0;0,26;0,601851852
19.11.25;19:00:00;118,55;0;0,288;0,666666667
19.11.25;20:00:00;102,79;0;0,22;0,50925926
19.11.25;21:00:00;97,25;0;0,216;0,500000001
19.11.25;22:00:00;96,79;0;0,212;0,490740741
19.11.25;23:00:00;90,16;0;0,204;0,472222223
20.11.25;00:00:00;88,68;0;0,204;0,472222223
20.11.25;01:00:00;86,05;0;0,136;0,314814815
20.11.25;02:00:00;85,78;0;0,196;0,453703704
20.11.25;03:00:00;85,1;0;0,22;0,50925926
20.11.25;04:00:00;86,33;0;0,236;0,546296297
20.11.25;05:00:00;90,6;0;0,176;0,407407408
20.11.25;06:00:00;106,49;0;0,2;0,462962963
20.11.25;07:00:00;140,83;0;0,236;0,546296297
20.11.25;08:00:00;151,45;0;0,244;0,564814815
20.11.25;09:00:00;143,08;0;0,204;0,472222223
20.11.25;10:00:00;131,14;0;0,3;0,694444445
20.11.25;11:00:00;120,62;0;0,26;0,601851852
20.11.25;12:00:00;117,78;0;0,216;0,500000001
20.11.25;13:00:00;119,13;0;0,224;0,518518519
20.11.25;14:00:00;128,19;0;0;0
20.11.25;15:00:00;143,71;0;0;0
20.11.25;16:00:00;166,53;0;0,148;0,342592593
20.11.25;17:00:00;171,73;0;0,284;0,657407408
20.11.25;18:00:00;157,51;0;0,288;0,666666667
20.11.25;19:00:00;148,18;0;0,168;0,388888889
20.11.25;20:00:00;131,03;0;0,164;0,37962963
20.11.25;21:00:00;118,28;0;0,124;0,287037037
20.11.25;22:00:00;109,22;0;0,132;0,305555556
20.11.25;23:00:00;96,82;0;0,148;0,342592593
21.11.25;00:00:00;102,77;0;0,028;0,064814815
21.11.25;01:00:00;98,43;0;0;0
21.11.25;02:00:00;95,7;0;0,004;0,009259259
21.11.25;03:00:00;95,37;0;0;0
21.11.25;04:00:00;97,52;0;0;0
21.11.25;05:00:00;104,39;0;0;0
21.11.25;06:00:00;132,87;0;0,024;0,055555556
21.11.25;07:00:00;175,74;0;0,076;0,175925926
21.11.25;08:00:00;202,74;0;0,352;0,814814816
21.11.25;09:00:00;175,49;0;0,34;0,787037038
21.11.25;10:00:00;150,93;0;0,36;0,833333334
21.11.25;11:00:00;136,79;0;0,124;0,287037037
21.11.25;12:00:00;129,77;0;0,112;0,25925926
21.11.25;13:00:00;133,74;0;0,168;0,388888889
21.11.25;14:00:00;149,07;0;0,1;0,231481482
21.11.25;15:00:00;183,56;0;0,148;0,342592593
21.11.25;16:00:00;225,93;0;0,28;0,648148149
21.11.25;17:00:00;241,43;0;0,256;0,592592593
21.11.25;18:00:00;197,28;0;0,144;0,333333334
21.11.25;19:00:00;171,04;0;0,124;0,287037037
21.11.25;20:00:00;137,93;0;0,112;0,25925926
21.11.25;21:00:00;119,81;0;0,096;0,222222222
21.11.25;22:00:00;107,41;0;0,18;0,416666667
21.11.25;23:00:00;96,29;0;0,18;0,416666667
22.11.25;00:00:00;102,83;0;0,136;0,314814815
22.11.25;01:00:00;96,56;0;0,112;0,25925926
22.11.25;02:00:00;91,66;0;0,088;0,203703704
22.11.25;03:00:00;89,14;0;0,132;0,305555556
22.11.25;04:00:00;88,97;0;0,136;0,314814815
22.11.25;05:00:00;89,5;0;0,152;0,351851852
22.11.25;06:00:00;93,36;0;0,088;0,203703704
22.11.25;07:00:00;104,99;0;0,148;0,342592593
22.11.25;08:00:00;103,85;0;0,024;0,055555556
22.11.25;09:00:00;90,22;0;0,008;0,018518519
22.11.25;10:00:00;84,9;0;0,044;0,101851852
22.11.25;11:00:00;80,89;0;0,088;0,203703704
22.11.25;12:00:00;80,28;0;0,056;0,12962963
22.11.25;13:00:00;79,75;0;0,06;0,138888889
22.11.25;14:00:00;85,06;0;0,056;0,12962963
22.11.25;15:00:00;94,13;0;0,06;0,138888889
22.11.25;16:00:00;108,67;0;0,064;0,148148148
22.11.25;17:00:00;115,91;0;0,048;0,111111111
22.11.25;18:00:00;112,27;0;0,06;0,138888889
22.11.25;19:00:00;101,38;0;0,056;0,12962963
22.11.25;20:00:00;89,31;0;0,06;0,138888889
22.11.25;21:00:00;87,23;0;0,06;0,138888889
22.11.25;22:00:00;87,67;0;0,084;0,194444445
22.11.25;23:00:00;82,4;0;0,1;0,231481482
23.11.25;00:00:00;81,77;0;0,096;0,222222222
23.11.25;01:00:00;76,68;0;0,084;0,194444445
23.11.25;02:00:00;73,22;0;0,064;0,148148148
23.11.25;03:00:00;67,59;0;0,08;0,185185185
23.11.25;04:00:00;68,78;0;0,08;0,185185185
23.11.25;05:00:00;68,08;0;0,068;0,157407408
23.11.25;06:00:00;64,5;0;0,06;0,138888889
23.11.25;07:00:00;70,32;0;0,084;0,194444445
23.11.25;08:00:00;71,71;0;0,084;0,194444445
23.11.25;09:00:00;69,31;0;0,084;0,194444445
23.11.25;10:00:00;68,72;0;0,096;0,222222222
23.11.25;11:00:00;67,8;0;0,108;0,25
23.11.25;12:00:00;68,15;0;0,088;0,203703704
23.11.25;13:00:00;70,46;0;0,096;0,222222222
23.11.25;14:00:00;76,06;0;0,068;0,157407408
23.11.25;15:00:00;82,02;0;0,072;0,166666667
23.11.25;16:00:00;86,34;0;0,096;0,222222222
23.11.25;17:00:00;89,53;0;0,084;0,194444445
23.11.25;18:00:00;88,97;0;0,092;0,212962963
23.11.25;19:00:00;84,47;0;0,096;0,222222222
23.11.25;20:00:00;81,06;0;0,112;0,25925926
23.11.25;21:00:00;77,72;0;0,1;0,231481482
23.11.25;22:00:00;78,81;0;0,084;0,194444445
23.11.25;23:00:00;74,43;0;0,084;0,194444445
24.11.25;00:00:00;71,29;0;0,068;0,157407408
24.11.25;01:00:00;69,44;0;0,06;0,138888889
24.11.25;02:00:00;70,03;0;0,064;0,148148148
24.11.25;03:00:00;70,64;0;0,064;0,148148148
24.11.25;04:00:00;72,51;0;0,072;0,166666667
24.11.25;05:00:00;77,68;0;0,076;0,175925926
24.11.25;06:00:00;94,56;0;0,12;0,277777778
24.11.25;07:00:00;114,38;0;0,104;0,240740741
24.11.25;08:00:00;120,49;0;0,248;0,574074075
24.11.25;09:00:00;120,78;0;0,312;0,722222223
24.11.25;10:00:00;122,7;0;0,288;0,666666667
24.11.25;11:00:00;127,9;0;0,288;0,666666667
24.11.25;12:00:00;131,47;0;0,256;0,592592593
24.11.25;13:00:00;141,24;0;0,26;0,601851852
24.11.25;14:00:00;156,37;0;0,224;0,518518519
24.11.25;15:00:00;173,41;0;0,256;0,592592593
24.11.25;16:00:00;202,23;0;0,256;0,592592593
24.11.25;17:00:00;226,1;0;0,204;0,472222223
24.11.25;18:00:00;203,08;0;0,244;0,564814815
24.11.25;19:00:00;169,97;0;0,224;0,518518519
24.11.25;20:00:00;139,14;0;0,2;0,462962963
24.11.25;21:00:00;122,62;0;0,212;0,490740741
24.11.25;22:00:00;112,63;0;0,208;0,481481482
24.11.25;23:00:00;100,1;0;0,316;0,731481482
25.11.25;00:00:00;105,89;0;0,276;0,63888889
25.11.25;01:00:00;103,28;0;0,312;0,722222223
25.11.25;02:00:00;101,97;0;0,332;0,768518519
25.11.25;03:00:00;100,21;0;0,284;0,657407408
25.11.25;04:00:00;100,24;0;0,344;0,796296297
25.11.25;05:00:00;110,11;0;0,328;0,75925926
25.11.25;06:00:00;124,73;0;0,328;0,75925926
25.11.25;07:00:00;258,86;0;0,336;0,777777779
25.11.25;08:00:00;320,41;0;0,376;0,870370371
25.11.25;09:00:00;289,1;0;0,32;0,740740741
25.11.25;10:00:00;275,43;0;0,256;0,592592593
25.11.25;11:00:00;290,69;0;0,304;0,703703704
25.11.25;12:00:00;301,81;0;0,204;0,472222223
25.11.25;13:00:00;286,72;0;0,248;0,574074075
25.11.25;14:00:00;287,01;0;0,252;0,583333334
25.11.25;15:00:00;304,28;0;0,288;0,666666667
25.11.25;16:00:00;334,85;0;0,372;0,861111112
25.11.25;17:00:00;376,28;0;0,324;0,750000001
25.11.25;18:00:00;299,72;0;0,376;0,870370371
25.11.25;19:00:00;243,44;0;0,364;0,842592593
25.11.25;20:00:00;171,25;0;0,336;0,777777779
25.11.25;21:00:00;135,29;0;0,392;0,907407408
25.11.25;22:00:00;117,11;0;0,332;0,768518519
25.11.25;23:00:00;104,6;0;0,384;0,88888889
26.11.25;00:00:00;96,18;0;0,232;0,537037038
26.11.25;01:00:00;92,73;0;0,236;0,546296297
26.11.25;02:00:00;90,56;0;0,252;0,583333334
26.11.25;03:00:00;91,32;0;0,224;0,518518519
26.11.25;04:00:00;91,4;0;0,328;0,75925926
26.11.25;05:00:00;99,72;0;0,296;0,685185186
26.11.25;06:00:00;132,98;0;0,324;0,750000001
26.11.25;07:00:00;202,79;0;0,356;0,824074075
26.11.25;08:00:00;251,64;0;0,292;0,675925927
26.11.25;09:00:00;236,44;0;0,384;0,88888889
26.11.25;10:00:00;218,94;0;0,352;0,814814816
26.11.25;11:00:00;196,96;0;0,412;0,953703705
26.11.25;12:00:00;194,16;0;0,308;0,712962964
26.11.25;13:00:00;195,8;0;0,308;0,712962964
26.11.25;14:00:00;214,41;0;0,312;0,722222223
26.11.25;15:00:00;252,47;0;0,324;0,750000001
26.11.25;16:00:00;316,39;0;0,388;0,898148149
26.11.25;17:00:00;319,55;0;0,384;0,88888889
26.11.25;18:00:00;253,22;0;0,324;0,750000001
26.11.25;19:00:00;200,3;0;0,36;0,833333334
26.11.25;20:00:00;150,66;0;0,38;0,879629631
26.11.25;21:00:00;120,54;0;0,288;0,666666667
26.11.25;22:00:00;106,2;0;0,26;0,601851852
26.11.25;23:00:00;94,1;0;0,292;0,675925927
27.11.25;00:00:00;89,52;0;0,384;0,88888889
27.11.25;01:00:00;83,69;0;0,288;0,666666667
27.11.25;02:00:00;80,15;0;0,34;0,787037038
27.11.25;03:00:00;77,32;0;0,24;0,555555556
27.11.25;04:00:00;78,74;0;0,364;0,842592593
27.11.25;05:00:00;81,11;0;0,348;0,805555556
27.11.25;06:00:00;107,84;0;0,34;0,787037038
27.11.25;07:00:00;122,68;0;0,388;0,898148149
27.11.25;08:00:00;124,17;0;0,372;0,861111112
27.11.25;09:00:00;108,69;0;0,188;0,435185186
27.11.25;10:00:00;96,1;0;0,116;0,268518519
27.11.25;11:00:00;89,53;0;0,152;0,351851852
27.11.25;12:00:00;86,08;0;0,14;0,324074074
27.11.25;13:00:00;86,03;0;0,224;0,518518519
27.11.25;14:00:00;89,34;0;0,252;0,583333334
27.11.25;15:00:00;94,55;0;0,232;0,537037038
27.11.25;16:00:00;97,28;0;0,236;0,546296297
27.11.25;17:00:00;103,64;0;0,228;0,527777778
27.11.25;18:00:00;101,43;0;0,204;0,472222223
27.11.25;19:00:00;90,98;0;0,26;0,601851852
27.11.25;20:00:00;86,34;0;0,22;0,50925926
27.11.25;21:00:00;81,35;0;0,244;0,564814815
27.11.25;22:00:00;80,67;0;0,248;0,574074075
27.11.25;23:00:00;69,34;0;0,196;0,453703704
28.11.25;00:00:00;59,43;0;0,308;0,712962964
28.11.25;01:00:00;54;0;0,196;0,453703704
28.11.25;02:00:00;51,49;0;0,216;0,500000001
28.11.25;03:00:00;49,37;0;0,256;0,592592593
28.11.25;04:00:00;56,84;0;0,34;0,787037038
28.11.25;05:00:00;63,42;0;0,204;0,472222223
28.11.25;06:00:00;83,18;0;0,256;0,592592593
28.11.25;07:00:00;95,16;0;0,384;0,88888889
28.11.25;08:00:00;104,02;0;0,36;0,833333334
28.11.25;09:00:00;102,91;0;0,372;0,861111112
28.11.25;10:00:00;97,92;0;0,144;0,333333334
28.11.25;11:00:00;97,73;0;0,184;0,425925926
28.11.25;12:00:00;94,7;0;0,172;0,398148149
28.11.25;13:00:00;95,72;0;0,088;0,203703704
28.11.25;14:00:00;97,44;0;0,208;0,481481482
28.11.25;15:00:00;103,98;0;0,232;0,537037038
28.11.25;16:00:00;108,4;0;0,216;0,500000001
28.11.25;17:00:00;105,38;0;0,132;0,305555556
28.11.25;18:00:00;103,56;0;0,124;0,287037037
28.11.25;19:00:00;95,62;0;0,172;0,398148149
28.11.25;20:00:00;89,52;0;0,148;0,342592593
28.11.25;21:00:00;84,76;0;0,16;0,370370371
28.11.25;22:00:00;84,28;0;0,124;0,287037037
28.11.25;23:00:00;75,77;0;0,148;0,342592593
29.11.25;00:00:00;80,54;0;0,216;0,500000001
29.11.25;01:00:00;79,58;0;0,176;0,407407408
29.11.25;02:00:00;78,48;0;0,148;0,342592593
29.11.25;03:00:00;78,26;0;0,12;0,277777778
29.11.25;04:00:00;81,27;0;0,152;0,351851852
29.11.25;05:00:00;84,16;0;0,176;0,407407408
29.11.25;06:00:00;86,49;0;0,164;0,37962963
29.11.25;07:00:00;92,35;0;0,192;0,444444445
29.11.25;08:00:00;94,75;0;0,236;0,546296297
29.11.25;09:00:00;101,63;0;0,26;0,601851852
29.11.25;10:00:00;99,77;0;0,136;0,314814815
29.11.25;11:00:00;95,13;0;0,284;0,657407408
29.11.25;12:00:00;89,75;0;0,372;0,861111112
29.11.25;13:00:00;91,18;0;0,356;0,824074075
29.11.25;14:00:00;94,43;0;0,296;0,685185186
29.11.25;15:00:00;101,16;0;0,388;0,898148149
29.11.25;16:00:00;102,96;0;0,38;0,879629631
29.11.25;17:00:00;107,19;0;0,404;0,935185186
29.11.25;18:00:00;100,04;0;0,324;0,750000001
29.11.25;19:00:00;93,36;0;0,416;0,962962964
29.11.25;20:00:00;84,85;0;0,412;0,953703705
29.11.25;21:00:00;83,47;0;0,38;0,879629631
29.11.25;22:00:00;84,88;0;0,38;0,879629631
29.11.25;23:00:00;78,51;0;0,38;0,879629631
30.11.25;00:00:00;76,33;0;0,424;0,981481482
30.11.25;01:00:00;71,13;0;0,376;0,870370371
30.11.25;02:00:00;68,33;0;0,4;0,925925927
30.11.25;03:00:00;66,76;0;0,368;0,851851853
